"x","y","z"
-105.416665098337,35.041667545,1918.1064
-105.374998428337,35.041667545,1901.0376
-105.333331758337,35.041667545,1887.0168
-105.291665088337,35.041667545,1828.1904
-105.249998418337,35.041667545,1807.1592
-105.208331748337,35.041667545,1812.036
-105.166665078337,35.041667545,1792.224
-105.124998408337,35.041667545,1739.1888
-105.083331738337,35.041667545,1707.1848
-105.041665068337,35.041667545,1654.1496
-104.999998398337,35.041667545,1623.9744
-104.958331728337,35.041667545,1696.212
-104.916665058337,35.041667545,1677.0096
-104.874998388337,35.041667545,1661.16
-104.833331718337,35.041667545,1598.0664
-104.791665048337,35.041667545,1584.0456
-104.749998378337,35.041667545,1550.2128
-104.708331708337,35.041667545,1479.1944
-104.666665038337,35.041667545,1436.2176
-104.624998368337,35.041667545,1462.1256
-104.583331698337,35.041667545,1491.0816
-104.541665028337,35.041667545,1520.952
-104.499998358337,35.041667545,1498.092
-104.458331688337,35.041667545,1481.0232
-104.416665018337,35.041667545,1467.0024
-104.374998348337,35.041667545,1534.9728
-104.333331678337,35.041667545,1441.0944
-104.291665008337,35.041667545,1413.9672
-104.249998338337,35.041667545,1438.0464
-104.208331668337,35.041667545,1437.132
-104.166664998337,35.041667545,1410.0048
-104.124998328337,35.041667545,1373.124
-104.083331658337,35.041667545,1374.0384
-104.041664988337,35.041667545,1385.9256
-103.999998318337,35.041667545,1402.9944
-103.958331648337,35.041667545,1363.0656
-103.916664978337,35.041667545,1370.9904
-103.874998308337,35.041667545,1420.0632
-103.833331638337,35.041667545,1378.9152
-103.791664968337,35.041667545,1285.0368
-103.749998298337,35.041667545,1264.92
-103.708331628337,35.041667545,1267.0536
-103.666664958337,35.041667545,1264.92
-103.624998288337,35.041667545,1276.1976
-103.583331618337,35.041667545,1246.0224
-103.541664948337,35.041667545,1228.9536
-103.499998278337,35.041667545,1263.0912
-103.458331608337,35.041667545,1256.0808
-103.416664938337,35.041667545,1283.208
-103.374998268337,35.041667545,1296.0096
-103.333331598337,35.041667545,1260.0432
-103.291664928337,35.041667545,1249.0704
-103.249998258337,35.041667545,1221.9432
-103.208331588337,35.041667545,1203.96
-103.166664918337,35.041667545,1194.2064
-103.124998248337,35.041667545,1196.0352
-103.083331578337,35.041667545,1210.9704
-103.041664908337,35.041667545,1260.0432
-102.999998238337,35.041667545,1321.9176
-102.958331568337,35.041667545,1317.0408
-102.916664898337,35.041667545,1305.1536
-102.874998228337,35.041667545,1284.1224
-102.833331558337,35.041667545,1278.0264
-102.791664888337,35.041667545,1269.1872
-102.749998218337,35.041667545,1269.1872
-102.708331548337,35.041667545,1260.9576
-102.666664878337,35.041667545,1262.1768
-102.624998208337,35.041667545,1260.0432
-102.583331538337,35.041667545,1246.9368
-102.541664868337,35.041667545,1248.156
-102.499998198337,35.041667545,1241.1456
-102.458331528337,35.041667545,1228.9536
-102.416664858337,35.041667545,1210.056
-102.374998188337,35.041667545,1196.0352
-102.333331518337,35.041667545,1187.196
-102.291664848337,35.041667545,1185.9768
-102.249998178337,35.041667545,1167.9936
-102.208331508337,35.041667545,1159.1544
-102.166664838337,35.041667545,1150.9248
-102.124998168337,35.041667545,1143.9144
-102.083331498337,35.041667545,1138.1232
-102.041664828337,35.041667545,1118.0064
-101.999998158337,35.041667545,1106.1192
-101.958331488337,35.041667545,1111.9104
-101.916664818337,35.041667545,1103.9856
-101.874998148337,35.041667545,1098.1944
-101.833331478337,35.041667545,1073.2008
-101.791664808337,35.041667545,1078.992
-101.749998138337,35.041667545,1042.1112
-101.708331468337,35.041667545,1022.9088
-101.666664798337,35.041667545,1067.1048
-101.624998128337,35.041667545,1064.9712
-101.583331458337,35.041667545,1057.0464
-101.541664788337,35.041667545,1052.1696
-101.499998118337,35.041667545,1049.1216
-101.458331448337,35.041667545,1043.94
-101.416664778337,35.041667545,1038.1488
-101.374998108337,35.041667545,1034.1864
-101.333331438337,35.041667545,995.172
-101.291664768337,35.041667545,975.9696
-101.249998098337,35.041667545,1000.9632
-101.208331428337,35.041667545,960.12
-101.166664758337,35.041667545,940.9176
-101.124998088337,35.041667545,913.1808
-101.083331418337,35.041667545,897.9408
-101.041664748337,35.041667545,886.0536
-100.999998078337,35.041667545,853.1352
-100.958331408337,35.041667545,835.152
-100.916664738337,35.041667545,818.0832
-100.874998068337,35.041667545,819.912
-100.833331398337,35.041667545,797.052
-100.791664728337,35.041667545,787.908
-100.749998058337,35.041667545,808.0248
-100.708331388337,35.041667545,826.9224
-100.666664718337,35.041667545,775.1064
-100.624998048337,35.041667545,772.9728
-100.583331378337,35.041667545,751.0272
-100.541664708337,35.041667545,729.0816
-100.499998038337,35.041667545,712.9272
-100.458331368337,35.041667545,698.9064
-100.416664698337,35.041667545,671.1696
-100.374998028337,35.041667545,666.9024
-100.333331358337,35.041667545,662.94
-100.291664688337,35.041667545,662.94
-100.249998018337,35.041667545,679.0944
-100.208331348337,35.041667545,669.9504
-100.166664678337,35.041667545,654.1008
-100.124998008337,35.041667545,630.0216
-100.083331338337,35.041667545,605.9424
-100.041664668337,35.041667545,607.1616
-99.999997998337,35.041667545,575.1576
-99.958331328337,35.041667545,555.0408
-99.916664658337,35.041667545,573.9384
-99.874997988337,35.041667545,555.0408
-99.833331318337,35.041667545,597.1032
-99.791664648337,35.041667545,559.0032
-99.749997978337,35.041667545,537.972
-99.708331308337,35.041667545,541.02
-99.666664638337,35.041667545,543.1536
-99.624997968337,35.041667545,509.016
-99.583331298337,35.041667545,498.9576
-99.541664628337,35.041667545,512.064
-99.499997958337,35.041667545,527.9136
-99.458331288337,35.041667545,519.0744
-99.416664618337,35.041667545,505.968
-99.374997948337,35.041667545,501.0912
-99.333331278337,35.041667545,486.156
-99.291664608337,35.041667545,511.1496
-99.249997938337,35.041667545,509.016
-99.208331268337,35.041667545,490.1184
-99.166664598337,35.041667545,469.0872
-99.124997928337,35.041667545,468.1728
-99.083331258337,35.041667545,477.9264
-99.041664588337,35.041667545,477.012
-98.999997918337,35.041667545,466.9536
-110.999998878337,35.083334215,1633.1184
-110.958332208337,35.083334215,1575.2064
-110.916665538337,35.083334215,1538.0208
-110.874998868337,35.083334215,1530.096
-110.833332198337,35.083334215,1572.1584
-110.791665528337,35.083334215,1541.9832
-110.749998858337,35.083334215,1520.952
-110.708332188337,35.083334215,1498.092
-110.666665518337,35.083334215,1493.2152
-110.624998848337,35.083334215,1494.1296
-110.583332178337,35.083334215,1555.0896
-110.541665508337,35.083334215,1577.9496
-110.499998838337,35.083334215,1561.1856
-110.458332168337,35.083334215,1569.1104
-110.416665498337,35.083334215,1580.9976
-110.374998828337,35.083334215,1570.0248
-110.333332158337,35.083334215,1579.1688
-110.291665488337,35.083334215,1618.1832
-110.249998818337,35.083334215,1679.1432
-110.208332148337,35.083334215,1702.0032
-110.166665478337,35.083334215,1644.0912
-110.124998808337,35.083334215,1621.2312
-110.083332138337,35.083334215,1627.0224
-110.041665468337,35.083334215,1646.2248
-109.999998798337,35.083334215,1684.9344
-109.958332128337,35.083334215,1703.2224
-109.916665458337,35.083334215,1719.9864
-109.874998788337,35.083334215,1694.9928
-109.833332118337,35.083334215,1673.9616
-109.791665448337,35.083334215,1694.9928
-109.749998778337,35.083334215,1733.0928
-109.708332108337,35.083334215,1708.0992
-109.666665438337,35.083334215,1712.976
-109.624998768337,35.083334215,1690.116
-109.583332098337,35.083334215,1719.072
-109.541665428337,35.083334215,1728.216
-109.499998758337,35.083334215,1741.0176
-109.458332088337,35.083334215,1778.2032
-109.416665418337,35.083334215,1787.0424
-109.374998748337,35.083334215,1801.9776
-109.333332078337,35.083334215,1831.2384
-109.291665408337,35.083334215,1879.092
-109.249998738337,35.083334215,1928.1648
-109.208332068337,35.083334215,2036.9784
-109.166665398337,35.083334215,1992.1728
-109.124998728337,35.083334215,2025.0912
-109.083332058337,35.083334215,2046.1224
-109.041665388337,35.083334215,2049.1704
-108.999998718337,35.083334215,1992.1728
-108.958332048337,35.083334215,1971.1416
-108.916665378337,35.083334215,1943.1
-108.874998708337,35.083334215,1928.1648
-108.833332038337,35.083334215,1935.1752
-108.791665368337,35.083334215,1956.2064
-108.749998698337,35.083334215,2036.064
-108.708332028337,35.083334215,2139.0864
-108.666665358337,35.083334215,2152.1928
-108.624998688337,35.083334215,2170.176
-108.583332018337,35.083334215,2098.2432
-108.541665348337,35.083334215,2128.1136
-108.499998678337,35.083334215,2153.1072
-108.458332008337,35.083334215,2172.0048
-108.416665338337,35.083334215,2200.9608
-108.374998668337,35.083334215,2204.0088
-108.333331998337,35.083334215,2221.0776
-108.291665328337,35.083334215,2255.2152
-108.249998658337,35.083334215,2321.9664
-108.208331988337,35.083334215,2467.0512
-108.166665318337,35.083334215,2580.132
-108.124998648337,35.083334215,2446.02
-108.083331978337,35.083334215,2434.1328
-108.041665308337,35.083334215,2356.104
-107.999998638337,35.083334215,2422.2456
-107.958331968337,35.083334215,2342.9976
-107.916665298337,35.083334215,2106.168
-107.874998628337,35.083334215,1992.1728
-107.833331958337,35.083334215,1965.96
-107.791665288337,35.083334215,1954.0728
-107.749998618337,35.083334215,1952.244
-107.708331948337,35.083334215,2125.98
-107.666665278337,35.083334215,1918.1064
-107.624998608337,35.083334215,1889.1504
-107.583331938337,35.083334215,1887.0168
-107.541665268337,35.083334215,1890.9792
-107.499998598337,35.083334215,1964.1312
-107.458331928337,35.083334215,1900.1232
-107.416665258337,35.083334215,2036.9784
-107.374998588337,35.083334215,1935.1752
-107.333331918337,35.083334215,1762.0488
-107.291665248337,35.083334215,1778.2032
-107.249998578337,35.083334215,1783.08
-107.208331908337,35.083334215,1926.0312
-107.166665238337,35.083334215,1883.9688
-107.124998568337,35.083334215,1760.22
-107.083331898337,35.083334215,1716.024
-107.041665228337,35.083334215,1716.024
-106.999998558337,35.083334215,1679.1432
-106.958331888337,35.083334215,1637.9952
-106.916665218337,35.083334215,1648.968
-106.874998548337,35.083334215,1759.0008
-106.833331878337,35.083334215,1776.984
-106.791665208337,35.083334215,1743.1512
-106.749998538337,35.083334215,1621.2312
-106.708331868337,35.083334215,1538.0208
-106.666665198337,35.083334215,1509.0648
-106.624998528337,35.083334215,1557.2232
-106.583331858337,35.083334215,1605.0768
-106.541665188337,35.083334215,1650.1872
-106.499998518337,35.083334215,1751.076
-106.458331848337,35.083334215,2136.9528
-106.416665178337,35.083334215,2128.1136
-106.374998508337,35.083334215,1972.056
-106.333331838337,35.083334215,2105.2536
-106.291665168337,35.083334215,2182.0632
-106.249998498337,35.083334215,2068.068
-106.208331828337,35.083334215,2022.0432
-106.166665158337,35.083334215,1996.1352
-106.124998488337,35.083334215,1951.0248
-106.083331818337,35.083334215,1917.192
-106.041665148337,35.083334215,1905
-105.999998478337,35.083334215,1893.1128
-105.958331808337,35.083334215,1897.9896
-105.916665138337,35.083334215,1931.2128
-105.874998468337,35.083334215,1974.1896
-105.833331798337,35.083334215,2057.0952
-105.791665128337,35.083334215,2067.1536
-105.749998458337,35.083334215,2107.0824
-105.708331788337,35.083334215,2140.0008
-105.666665118337,35.083334215,2219.2488
-105.624998448337,35.083334215,2125.0656
-105.583331778337,35.083334215,2059.2288
-105.541665108337,35.083334215,2020.2144
-105.499998438337,35.083334215,1984.248
-105.458331768337,35.083334215,1963.2168
-105.416665098337,35.083334215,1931.2128
-105.374998428337,35.083334215,1872.0816
-105.333331758337,35.083334215,1860.1944
-105.291665088337,35.083334215,1835.2008
-105.249998418337,35.083334215,1751.076
-105.208331748337,35.083334215,1783.9944
-105.166665078337,35.083334215,1750.1616
-105.124998408337,35.083334215,1715.1096
-105.083331738337,35.083334215,1702.0032
-105.041665068337,35.083334215,1637.0808
-104.999998398337,35.083334215,1616.964
-104.958331728337,35.083334215,1664.208
-104.916665058337,35.083334215,1640.1288
-104.874998388337,35.083334215,1588.008
-104.833331718337,35.083334215,1545.0312
-104.791665048337,35.083334215,1500.2256
-104.749998378337,35.083334215,1569.1104
-104.708331708337,35.083334215,1518.2088
-104.666665038337,35.083334215,1462.1256
-104.624998368337,35.083334215,1469.136
-104.583331698337,35.083334215,1516.9896
-104.541665028337,35.083334215,1454.2008
-104.499998358337,35.083334215,1433.1696
-104.458331688337,35.083334215,1433.1696
-104.416665018337,35.083334215,1420.9776
-104.374998348337,35.083334215,1458.1632
-104.333331678337,35.083334215,1433.1696
-104.291665008337,35.083334215,1401.1656
-104.249998338337,35.083334215,1394.1552
-104.208331668337,35.083334215,1383.1824
-104.166664998337,35.083334215,1374.0384
-104.124998328337,35.083334215,1359.1032
-104.083331658337,35.083334215,1335.9384
-104.041664988337,35.083334215,1358.1888
-103.999998318337,35.083334215,1410.9192
-103.958331648337,35.083334215,1402.08
-103.916664978337,35.083334215,1366.1136
-103.874998308337,35.083334215,1353.9216
-103.833331638337,35.083334215,1360.932
-103.791664968337,35.083334215,1328.928
-103.749998298337,35.083334215,1301.1912
-103.708331628337,35.083334215,1281.9888
-103.666664958337,35.083334215,1248.156
-103.624998288337,35.083334215,1238.0976
-103.583331618337,35.083334215,1232.916
-103.541664948337,35.083334215,1217.0664
-103.499998278337,35.083334215,1228.9536
-103.458331608337,35.083334215,1232.916
-103.416664938337,35.083334215,1252.1184
-103.374998268337,35.083334215,1249.0704
-103.333331598337,35.083334215,1232.916
-103.291664928337,35.083334215,1228.0392
-103.249998258337,35.083334215,1216.152
-103.208331588337,35.083334215,1206.0936
-103.166664918337,35.083334215,1187.196
-103.124998248337,35.083334215,1188.1104
-103.083331578337,35.083334215,1199.0832
-103.041664908337,35.083334215,1232.0016
-102.999998238337,35.083334215,1267.968
-102.958331568337,35.083334215,1316.1264
-102.916664898337,35.083334215,1302.1056
-102.874998228337,35.083334215,1287.1704
-102.833331558337,35.083334215,1271.9304
-102.791664888337,35.083334215,1264.0056
-102.749998218337,35.083334215,1271.016
-102.708331548337,35.083334215,1266.1392
-102.666664878337,35.083334215,1263.0912
-102.624998208337,35.083334215,1267.0536
-102.583331538337,35.083334215,1257.9096
-102.541664868337,35.083334215,1256.0808
-102.499998198337,35.083334215,1251.204
-102.458331528337,35.083334215,1239.9264
-102.416664858337,35.083334215,1227.1248
-102.374998188337,35.083334215,1210.056
-102.333331518337,35.083334215,1196.9496
-102.291664848337,35.083334215,1192.0728
-102.249998178337,35.083334215,1178.052
-102.208331508337,35.083334215,1168.908
-102.166664838337,35.083334215,1171.956
-102.124998168337,35.083334215,1164.9456
-102.083331498337,35.083334215,1145.1336
-102.041664828337,35.083334215,1143
-101.999998158337,35.083334215,1124.1024
-101.958331488337,35.083334215,1123.188
-101.916664818337,35.083334215,1116.1776
-101.874998148337,35.083334215,1105.2048
-101.833331478337,35.083334215,1096.0608
-101.791664808337,35.083334215,1093.0128
-101.749998138337,35.083334215,1079.9064
-101.708331468337,35.083334215,1081.1256
-101.666664798337,35.083334215,1077.1632
-101.624998128337,35.083334215,1067.1048
-101.583331458337,35.083334215,1064.0568
-101.541664788337,35.083334215,1056.132
-101.499998118337,35.083334215,1046.0736
-101.458331448337,35.083334215,1039.9776
-101.416664778337,35.083334215,1024.128
-101.374998108337,35.083334215,1022.9088
-101.333331438337,35.083334215,1011.0216
-101.291664768337,35.083334215,1018.032
-101.249998098337,35.083334215,1018.032
-101.208331428337,35.083334215,968.9592
-101.166664758337,35.083334215,933.9072
-101.124998088337,35.083334215,907.0848
-101.083331418337,35.083334215,897.0264
-101.041664748337,35.083334215,910.1328
-100.999998078337,35.083334215,897.0264
-100.958331408337,35.083334215,882.0912
-100.916664738337,35.083334215,857.0976
-100.874998068337,35.083334215,865.9368
-100.833331398337,35.083334215,824.1792
